1,2,4,2,0,3.251,1,50
1,2,4,1,0,1.7342,1,49
1,2,2,0.4,0,3.0343,1,50
1,2,3,1,0,2.601,1,49
1,2,4,1.4,0,1.4096,1,49
1,0,4,2,1,3.3587,1,49
1,NaN,1,3,0,3.4677,1,49
1,0,2,1.8,0,4.4422,1,49
1,2,3,2.2,1,3.793,1,50
1,0,1,0.8,0,2.4896,1,50
1,2,4,0.6,0,1.0851,1,49
1,NaN,1,0.8,0,2.7087,1,50
1,2,3,1.6,0,4.0093,1,50
1,2,3,0.2,0,1.7343,1,49
1,0,4,2.2,1,3.359,1,50
1,0,2,0.6,0,1.5175,1,49
1,0,2,0.8,0,1.8426,1,50
1,0,3,2,1,2.926,1,49
1,NaN,3,0.2,0,3.1424,1,49
1,NaN,4,0.8,0,1.8432,1,49
1,2,2,0.2,0,5.309,1,49
1,NaN,4,2.6,1,2.3846,1,49
1,NaN,2,1.2,0,1.5174,1,49
1,NaN,2,0.8,0,1.7341,1,49
1,NaN,3,0.8,0,2.4922,1,50
1,NaN,1,2,0,2.4923,1,50
1,2,2,1,0,2.4924,1,49
1,0,4,0.8,0,3.9009,1,50
1,2,1,2,1,1.4089,1,49
1,NaN,3,0.1,0,5.5256,1,50
1,2,1,2.2,1,1.8426,1,50
1,NaN,1,4,1,2.1675,1,49
1,0,3,0.6,0,1.9513,1,49
1,0,4,0.4,0,1.4091,1,50
1,0,4,0.1,0,1.5182,1,50
1,0,1,0.6,0,2.8167,1,49
1,NaN,4,1.4,0,1.9507,1,50
1,NaN,2,2,0,5.2004,1,49
1,NaN,3,1.2,0,3.2509,1,50
1,0,1,0.2,0,1.8424,1,49
1,NaN,4,0.1,0,1.8422,1,49
1,NaN,3,3.8,1,2.8174,1,50
1,0,3,0.4,0,2.1672,1,50
1,NaN,2,2.6,0,2.8173,1,50
1,NaN,3,1.8,0,1.1929,1,49
1,2,2,1.6,0,3.4672,1,50
1,NaN,1,2.4,0,3.9005,1,50
1,0,2,0.4,1,5.0925,1,49
1,NaN,2,3.8,1,3.9011,1,49
1,0,3,0.2,0,1.7312,1,49
1,NaN,4,2,0,3.1504,1,49
1,NaN,3,2.6,0,3.3589,1,49
1,2,1,0.4,0,1.951,1,50
1,NaN,4,1.6,0,1.9514,1,49
1,NaN,4,4,1,2.3843,1,50
1,0,1,1.6,0,1.625,1,50
1,0,3,2.2,1,2.384,1,50
1,0,1,1,0,2.2756,1,49
1,0,3,1.8,0,1.6256,1,49
1,0,4,0.2,0,1.0843,1,49
1,0,1,1.2,0,5.0923,1,50
1,NaN,3,2.8,1,4.9841,1,49
1,0,2,1,0,3.7922,1,49
1,0,2,1.6,1,5.6344,1,49
1,NaN,3,2.2,0,4.5513,1,49
1,NaN,1,0.6,0,4.0087,1,49
1,2,2,0.6,0,1.409,1,49
1,NaN,2,0.6,0,3.2508,1,50
1,0,1,1.4,0,2.3843,1,49
1,0,1,0.4,0,2.6011,1,50
1,2,3,1.2,0,3.0341,1,50
1,2,3,0.4,0,3.7923,1,50
1,2,1,1.6,0,4.6596,1,50
1,NaN,2,2.4,1,2.1675,1,50
1,2,3,1.4,1,2.3842,1,50
1,0,1,2.2,0,2.4924,1,49
1,0,4,0.6,1,4.1176,1,50
1,NaN,3,3,0,5.3092,1,49
1,2,3,0.8,1,4.3342,1,49
1,NaN,3,1.6,0,3.1423,1,50
1,2,2,0.8,0,3.0342,1,50
1,NaN,1,3.2,1,1.4085,1,49
1,2,2,2.2,0,1.8424,1,49
1,2,4,1.8,1,2.6007,1,50
1,2,1,0.2,0,4.984,1,49
1,NaN,1,1.2,0,3.142,1,50
1,NaN,3,3.6,1,2.4924,1,49
1,2,4,1.2,1,2.2751,1,49
1,0,2,1.2,0,1.8421,1,50
1,2,1,0.6,0,2.2762,1,49
1,NaN,1,3.6,1,2.0592,1,49
1,NaN,1,0.1,0,2.9254,1,50
1,NaN,3,0.4,0,3.5755,1,50
1,2,4,1.6,1,3.3585,1,49
1,NaN,2,2.8,1,2.4921,1,50
1,2,4,0.4,1,2.7086,1,49
1,NaN,1,3.4,1,2.4922,1,50
1,0,2,2.2,1,4.5584,1,50
1,NaN,1,1,0,2.2755,1,49
1,0,2,2,NaN,0,1,0
1,NaN,4,1,0,3.5782,1,50
1,NaN,3,1.4,0,5.4169,1,49
1,NaN,2,1.8,0,3.1415,1,50
1,2,2,0.1,0,2.275,1,50
1,NaN,1,1.6,0,1.7335,1,50
1,NaN,4,0.6,0,3.4667,1,50
1,NaN,2,3.6,1,5.8574,1,50
1,0,3,0.8,0,4.008,1,50
1,NaN,2,3,0,4.0083,1,50
1,NaN,1,2.2,0,4.9834,1,49
1,2,4,0.8,1,3.6844,1,49
1,NaN,3,3.2,1,1.5173,1,49
1,NaN,3,1,0,2.6004,1,49
1,NaN,3,4,1,4.6584,1,49
1,NaN,2,2.2,NaN,0,1,0
1,2,1,0.8,0,3.7942,1,50
1,0,3,1.6,0,3.4671,1,50
1,0,1,1.8,0,3.7918,1,49
1,NaN,1,0.2,0,3.358,1,49
1,2,1,1,0,2.2754,1,49
1,NaN,3,3.4,0,4.0084,1,49
1,NaN,2,3.2,1,4.4414,1,50
1,NaN,1,1.8,0,3.0337,1,49
1,NaN,2,4,1,1.4084,1,50
1,0,4,1,0,2.6003,1,49
1,NaN,2,0.1,NaN,0,2,0
1,2,4,1.4,0,2.1697,2,49
1,0,4,1.6,0,4.4415,2,50
1,0,4,0.2,1,1.1914,2,50
1,NaN,1,1.4,0,1.8414,2,49
1,NaN,2,0.2,0,1.6249,2,50
1,NaN,3,0.6,0,2.4913,2,49
1,0,2,2.2,1,2.2748,2,50
1,2,4,1,1,3.0335,2,50
1,2,1,0.4,0,4.7667,2,50
1,2,2,1.6,0,1.9502,2,50
1,NaN,2,2.4,1,2.1665,2,50
1,NaN,1,1,0,2.9248,2,49
1,0,3,0.6,1,4.0076,2,50
1,2,4,0.6,1,3.8996,2,50
1,NaN,3,0.8,0,3.7908,2,50
1,NaN,1,2.4,1,3.2496,2,49
1,0,2,1,0,2.1666,2,49
1,NaN,4,0.4,0,3.8994,2,49
1,NaN,4,2,0,4.2246,2,49
1,NaN,3,1,0,5.4167,2,49
1,NaN,1,2.2,1,3.0335,2,50
1,2,4,2,1,3.5745,2,49
1,2,2,1,0,4.0083,2,49
1,NaN,4,4,0,3.3579,2,49
1,NaN,1,0.2,0,5.5248,2,49
1,2,3,1,0,1.8417,2,49
1,NaN,2,3.4,1,3.4664,2,49
1,0,2,1.2,0,1.7335,2,50
1,NaN,1,3.2,1,3.2501,2,49
1,NaN,3,2.2,1,5.7415,2,50
1,NaN,3,2.4,0,3.5745,2,50
1,2,1,1.4,0,2.8167,2,49
1,0,1,1.2,0,2.4915,2,50
1,NaN,2,3.6,1,4.8742,2,50
1,NaN,3,1.8,1,4.7666,2,50
1,0,4,0.1,1,4.2248,2,49
1,2,4,0.1,1,3.7911,2,49
1,0,2,1.4,0,3.1413,2,49
1,NaN,4,3.6,1,2.1666,2,50
1,0,2,1.6,NaN,0,2,0
1,2,2,2.2,1,2.2767,2,50
1,2,1,0.6,0,2.2752,2,49
1,0,3,2,0,2.0584,2,50
1,2,2,1.2,0,3.2511,2,50
1,2,3,1.8,1,2.7082,2,50
1,2,4,1.8,1,2.8169,2,50
1,NaN,4,2.4,0,3.7917,2,49
1,0,2,0.6,0,4.117,2,49
1,NaN,4,1.8,1,4.4419,2,49
1,0,1,2.2,1,4.8758,2,50
1,2,3,0.1,0,2.3836,2,50
1,2,4,0.2,0,1.7336,2,49
1,NaN,4,3,0,4.8752,2,50
1,NaN,3,3.8,1,3.9003,2,50
1,2,4,0.8,1,2.4917,2,49
1,0,1,2,1,4.1169,2,49
1,0,1,0.1,0,2.0584,2,50
1,2,2,0.1,0,4.2246,2,50
1,NaN,2,1.6,NaN,0,2,0
1,NaN,1,3.8,1,2.169,2,50
1,0,4,0.8,1,2.9251,2,49
1,NaN,1,0.8,0,4.0087,2,50
1,NaN,1,1.2,0,3.0337,2,50
1,2,3,2.2,1,2.7084,2,50
1,0,4,0.6,1,3.4669,2,50
1,2,4,2.2,1,4.117,2,50
1,NaN,3,2.8,0,2.8171,2,50
1,2,1,1,0,3.142,2,49
1,NaN,1,0.6,0,3.9005,2,49
1,0,4,1,0,2.0582,2,49
1,2,2,2,1,2.6003,2,49
1,NaN,2,2.8,1,2.8172,2,50
1,NaN,1,3.6,1,2.2751,2,49
1,2,1,0.1,0,1.7337,2,50
1,2,2,1.4,0,2.6001,2,49
1,NaN,4,0.6,0,2.1671,2,50
1,NaN,4,1.6,0,3.2503,2,49
1,NaN,4,0.8,1,3.4671,2,50
1,NaN,4,2.6,0,3.467,2,50
1,NaN,2,2.2,1,2.7082,2,49
1,0,3,2.2,1,1.9502,2,50
1,2,2,0.2,0,3.5752,2,49
1,0,2,0.4,0,3.5745,2,50
1,2,4,1.2,1,2.0585,2,49
1,0,1,1,0,3.0335,2,49
1,2,1,0.2,0,3.3586,2,49
1,NaN,1,0.1,0,3.2507,2,50
1,2,2,0.4,0,3.5752,2,50
1,0,4,1.2,1,2.3838,2,49
1,2,3,0.6,1,4.7668,2,50
1,NaN,4,3.4,0,4.4415,2,50
1,NaN,2,4,0,4.7673,2,49
1,0,1,1.4,0,3.4671,2,49
1,0,1,0.6,0,1.6249,2,49
1,NaN,1,1.6,1,4.6582,2,49
1,0,3,1.8,0,4.5503,2,49
1,2,2,1.8,0,5.3083,2,49
1,NaN,2,0.8,0,2.9248,2,49
1,NaN,1,3,1,3.2502,2,50
1,0,1,0.8,0,3.2502,2,50
1,0,1,0.2,0,2.275,2,49
1,2,1,1.8,0,3.574,2,49
1,NaN,2,3.8,1,2.275,2,49
1,NaN,4,2.8,1,2.3838,2,50
1,NaN,2,2,0,4.117,2,49
1,0,4,2,1,1.9509,2,49
1,2,3,1.6,1,4.7668,2,49
1,0,2,0.1,0,2.7082,2,50
1,0,2,2,0,4.117,2,50
1,NaN,3,3.4,1,3.1418,2,50
1,2,3,2,1,2.4918,2,49
1,NaN,4,1.2,0,2.4917,2,49
1,NaN,2,0.6,0,2.9247,2,50
1,NaN,2,3,1,2.7081,2,49
1,0,2,1.8,0,3.4665,2,49
1,NaN,1,2,0,4.7671,2,50
1,0,2,0.2,0,1.7334,2,49
1,NaN,3,2.6,0,3.5747,2,49
1,NaN,4,3.2,0,5.5247,2,49
1,0,4,1.4,1,2.7081,2,50
1,NaN,3,3,0,5.4168,2,49
1,2,1,0.8,0,2.1669,2,50
1,NaN,2,0.4,0,5.5247,2,49
1,2,3,0.4,0,1.625,2,50
1,NaN,3,1.6,NaN,0,2,0
1,NaN,4,1,0,2.8194,2,50
1,NaN,2,1.8,0,2.2748,2,50
1,0,1,0.4,0,2.4906,2,50
1,2,1,2,0,3.8998,2,50
1,NaN,2,1.2,0,2.4911,2,49
1,NaN,3,2,0,3.5744,2,50
1,0,3,0.2,0,3.1412,2,49
1,NaN,2,1,0,5.3079,2,50
1,NaN,3,0.4,0,4.0079,2,50
1,NaN,3,4,1,3.4662,2,49
1,2,3,1.4,0,3.8997,2,49
1,0,3,0.4,0,2.9245,2,50
1,NaN,3,3.6,1,4.2241,2,49
1,NaN,2,3.2,0,2.8159,2,49
1,2,3,1.2,1,2.3831,2,49
1,NaN,1,4,1,3.1409,2,49
1,NaN,3,3.2,0,4.0079,2,50
1,NaN,1,1.8,0,3.791,2,49
1,2,2,0.6,0,2.5993,2,49
1,NaN,4,2.2,0,3.574,2,50
1,NaN,1,2.6,1,3.7905,2,50
1,NaN,2,2.6,1,4.0079,2,49
1,NaN,2,1.4,0,3.3577,2,50
1,NaN,4,3.8,1,4.2245,2,49
1,0,3,1.6,1,3.0329,2,49
1,NaN,4,1.4,0,5.0909,2,50
1,NaN,3,1.2,0,3.1411,2,50
1,NaN,3,0.2,0,2.8161,2,49
1,2,2,0.8,0,4.4406,2,50
1,NaN,1,3.4,1,3.0327,2,50
1,0,4,1.8,1,1.8409,2,50
1,0,1,1.6,0,4.0074,2,50
1,0,4,2.2,1,2.8158,2,50
1,0,3,1.4,NaN,0,2,0
1,0,3,0.8,1,0.001675,2,49
1,NaN,4,0.2,1,2.6,2,49
1,0,1,1.8,0,3.25,2,49
1,NaN,3,0.1,0,5.5251,2,50
1,2,4,0.4,1,2.7078,2,49
1,2,4,1.6,1,5.741,2,49
1,2,1,1.2,0,1.5166,2,50
1,NaN,1,2.8,1,2.8168,2,49
1,2,3,0.2,1,4.0079,2,50
1,2,3,0.8,NaN,0,2,0
1,0,3,0.1,0,3.7957,2,50
1,0,3,1,1,4.2246,2,50
1,0,4,0.4,1,3.4667,2,49
1,NaN,3,1.4,0,4.8747,2,49
1,0,2,0.8,NaN,0,2,0
1,NaN,4,0.1,0,2.1688,2,49
1,0,3,1.2,0,3.0328,2,50
1,2,1,1.6,0,3.3575,2,50
1,NaN,1,0.4,NaN,0,2,0
1,2,1,2.2,1,1.8444,2,50
1,0,4,0.2,1,2.4931,3,50
1,NaN,2,3.8,1,3.7914,3,49
1,NaN,1,0.2,0,1.5167,3,49
1,NaN,4,3,0,1.9501,3,50
1,NaN,2,1.6,1,4.0083,3,50
1,0,3,0.2,0,2.3833,3,49
1,0,3,1.2,1,4.5501,3,49
1,NaN,4,1,1,4.8745,3,49
1,NaN,3,2,0,2.8166,3,50
1,2,2,2,1,3.4668,3,49
1,2,1,2.2,1,2.4916,3,50
1,0,1,0.6,0,1.8413,3,49
1,0,4,0.1,1,2.494,3,49
1,NaN,1,3.4,1,3.4669,3,50
1,0,4,2,1,3.3576,3,49
1,0,1,1,0,3.1412,3,49
1,NaN,1,2.6,1,2.6068,3,50
1,0,4,1.2,1,4.8734,3,49
1,0,2,0.8,0,2.1658,3,50
1,0,1,1.2,0,3.2504,3,50
1,NaN,2,2.2,1,2.6001,3,49
1,NaN,1,0.1,0,2.058,3,50
1,0,3,2,1,4.5491,3,49
1,0,4,1.6,1,1.8415,3,49
1,0,3,2.2,1,2.2745,3,50
1,0,4,1.8,1,4.1166,3,50
1,0,4,2.2,1,4.7667,3,50
1,NaN,4,2.8,0,4.116,3,49
1,NaN,2,0.8,0,3.9,3,49
1,2,3,0.8,0,3.5744,3,50
1,2,3,1.2,1,4.008,3,49
1,NaN,3,0.4,0,4.5501,3,50
1,NaN,1,4,1,3.8993,3,49
1,2,2,0.8,0,4.6578,3,50
1,2,1,0.1,NaN,0,3,0
1,2,2,1.4,0,3.7942,3,49
1,NaN,1,3.8,1,1.7334,3,50
1,NaN,2,3.4,1,3.5742,3,49
1,NaN,4,3.4,0,2.8158,3,50
1,2,1,1.8,0,4.766,3,49
1,0,2,1.2,NaN,0,3,0
1,2,1,0.2,0,0.0016809,3,49
1,2,1,2,0,3.2497,3,50
1,NaN,1,3.2,1,2.2742,3,49
1,2,1,0.8,0,3.2498,3,50
1,NaN,4,2,0,3.3574,3,49
1,NaN,3,1.8,0,4.1163,3,49
1,0,1,0.2,0,2.3806,3,49
1,NaN,1,1.6,NaN,0,3,0
1,2,1,1,0,2.1769,3,49
1,NaN,2,3.6,1,3.9004,3,50
1,NaN,3,1.4,NaN,0,3,0
1,2,2,1.6,0,2.6027,3,50
1,0,2,1.4,0,2.1659,3,49
1,0,3,0.1,0,4.3323,3,50
1,NaN,1,0.4,0,4.2238,3,50
1,0,1,1.6,0,2.4903,3,50
1,0,1,0.1,0,2.1656,3,50
1,2,3,2.2,1,3.0322,3,50
1,2,4,0.8,1,3.6827,3,49
1,2,2,0.6,0,4.8738,3,49
1,0,3,1.4,1,4.6576,3,50
1,2,1,0.6,0,5.0907,3,49
1,NaN,3,3.6,1,4.6576,3,49
1,2,1,0.4,0,4.2238,3,50
1,NaN,1,0.6,0,2.7071,3,49
1,NaN,2,2.6,1,3.466,3,49
1,2,4,0.6,1,2.2741,3,50
1,2,3,1.8,1,4.5492,3,50
1,NaN,4,1.6,0,4.0075,3,49
1,2,4,1.4,0,3.8993,3,49
1,NaN,4,3.8,1,4.6576,3,49
1,2,3,1,0,5.4159,3,49
1,NaN,4,2.6,0,3.8991,3,50
1,NaN,3,3.2,0,4.7658,3,50
1,0,2,2.2,1,5.7405,3,50
1,2,2,1.8,0,2.9239,3,49
1,NaN,2,3,1,5.9572,3,49
1,2,3,0.4,0,4.4398,3,50
1,2,3,0.1,1,4.9827,3,49
1,0,1,0.8,0,3.3578,3,50
1,NaN,2,3.2,1,2.924,3,50
1,NaN,3,3,1,1.8407,3,50
1,NaN,4,3.2,1,3.1404,3,50
1,2,4,1.2,1,2.0572,3,49
1,0,4,0.4,1,2.0575,3,49
1,2,4,2,1,2.5992,3,49
1,2,4,2.2,1,3.0326,3,50
1,0,3,0.6,0,4.1155,3,49
1,0,1,2.2,NaN,0,3,0
1,0,2,0.4,0,2.2778,3,50
1,NaN,3,1.2,0,2.7075,3,50
1,NaN,4,0.8,0,3.2496,3,49
1,0,3,0.8,0,3.1412,3,50
1,2,4,1,NaN,0,3,0
1,NaN,1,1.4,0,3.6862,3,49
1,NaN,1,3,1,2.7079,3,50
1,0,2,1.8,0,2.3829,3,49
1,NaN,4,0.2,0,3.1411,3,50
1,NaN,2,0.4,0,3.2498,3,49
1,NaN,2,2.4,0,4.1166,3,49
1,2,4,0.1,1,3.5745,3,49
1,0,1,0.4,0,3.2494,3,50
1,0,4,1,1,3.9002,3,50
1,NaN,2,1.2,0,3.2497,3,49
1,NaN,2,2.8,1,4.9826,3,50
1,2,1,1.6,0,2.4913,3,50
1,2,2,0.4,0,3.3577,3,50
1,2,4,1.6,NaN,0,3,0
1,NaN,3,1,0,3.469,3,49
1,2,4,0.4,1,2.4906,3,49
1,0,1,1.8,0,2.1658,3,49
1,NaN,4,2.4,1,3.0324,3,50
1,0,3,1,0,3.5737,3,49
1,2,3,0.6,1,2.057,3,50
1,2,2,1,0,1.8405,3,49
1,NaN,4,1.4,0,1.6237,3,50
1,0,4,1.4,0,2.5988,3,49
1,NaN,4,0.4,0,3.4655,3,49
1,NaN,3,2.8,1,4.0072,3,49
1,NaN,4,2.2,0,4.5493,3,50
1,NaN,1,0.8,0,4.9826,3,50
1,NaN,3,0.1,0,3.5736,3,50
1,0,2,0.6,0,3.2493,3,49
1,0,4,0.6,1,2.0571,3,50
1,NaN,2,0.1,0,3.5735,3,49
1,NaN,3,2.4,1,3.3575,3,49
1,0,3,0.4,0,5.5241,3,50
1,NaN,2,1.4,0,3.8988,3,50
1,NaN,1,2.8,1,2.4905,3,49
1,2,2,2.2,1,4.2239,3,50
1,2,3,2,1,4.0068,3,49
1,0,2,0.1,0,3.1403,3,50
1,0,3,1.8,NaN,0,3,0
1,NaN,2,0.6,0,2.4943,3,50
1,2,1,1.4,0,5.3073,3,49
1,2,2,0.2,0,3.3569,3,49
1,NaN,3,2.6,0,3.0331,3,49
1,0,4,0.8,1,5.0905,3,49
1,NaN,4,3.6,1,4.224,3,50
1,NaN,1,2.2,1,4.0076,3,50
1,2,4,1.8,NaN,0,3,0
1,NaN,1,2.4,1,5.4198,3,49
1,NaN,2,2,0,2.8161,3,49
1,NaN,3,1.6,0,4.9831,3,50
1,0,2,0.2,0,2.3828,3,49
1,2,3,1.4,NaN,0,3,0
1,NaN,1,2,0,0.0017155,3,50
1,NaN,1,1.8,0,2.2741,3,49
1,NaN,3,2.2,0,3.3575,3,49
1,0,2,2,1,3.1403,3,49
1,0,3,1.6,1,4.1156,3,49
1,0,1,1.4,0,3.2489,3,49
1,NaN,3,4,1,5.8492,3,49
1,NaN,3,0.8,0,3.79,3,50
1,0,2,1.6,0,3.6822,3,50
1,NaN,2,1.8,0,2.9232,3,50
1,NaN,3,3.8,1,4.5489,3,50
1,NaN,3,3.4,1,3.5733,3,50
1,NaN,1,3.6,1,3.5735,3,49
1,2,4,0.2,0,4.3322,3,49
1,NaN,4,4,0,3.683,3,49
1,NaN,4,0.1,0,3.3567,3,49
1,NaN,4,1.2,0,3.4656,3,49
1,2,3,1.6,1,3.0317,3,49
1,2,1,1.2,0,2.5989,3,50
1,NaN,2,0.2,0,3.7898,3,50
1,2,2,0.1,1,4.5488,3,49
1,NaN,3,0.6,1,4.7655,3,50
1,NaN,2,4,1,4.982,3,50
1,NaN,3,0.2,NaN,0,3,0
1,0,2,1,0,4.3354,3,49
1,NaN,1,1.2,0,3.8995,3,50
1,NaN,4,0.6,0,3.2574,3,50
1,NaN,2,1,0,2.0569,3,50
1,NaN,1,1,0,3.6825,3,49
1,0,1,2,0,4.6573,3,50
1,2,3,0.2,0,5.3072,3,49
1,2,2,1.2,0,2.49,3,50
1,NaN,4,1.8,0,2.5989,3,50
2,2,4,0.1,1,2.6076,1,49
2,NaN,2,0.8,0,3.9007,1,49
2,0,3,0.4,0,1.6262,1,50
2,0,1,0.6,0,2.383,1,49
2,NaN,3,4,1,3.034,1,49
2,NaN,1,2,1,3.5748,1,49
2,2,4,0.8,0,1.8416,1,50
2,NaN,3,0.1,0,3.2507,1,50
2,0,1,0.2,0,3.0345,1,49
2,0,1,0.4,0,2.2763,1,50
2,2,1,0.1,0,2.817,1,50
2,0,1,2,0,4.0086,1,50
2,0,1,1.8,1,3.5754,1,50
2,NaN,3,3.6,1,2.4932,1,49
2,NaN,1,2.8,1,2.2762,1,49
2,NaN,2,2.4,1,2.6007,1,50
2,2,3,0.8,1,3.5766,1,49
2,0,2,0.2,0,3.6846,1,49
2,0,2,0.8,0,3.1411,1,50
2,2,3,1.6,1,3.1433,1,49
2,2,2,2,0,3.0335,1,50
2,2,1,2.2,1,3.3584,1,50
2,0,1,1.2,0,2.4923,1,50
2,0,3,0.1,0,2.6009,1,50
2,NaN,2,0.2,0,3.9005,1,50
2,0,3,1,1,4.1162,1,50
2,NaN,2,3.8,1,2.2757,1,49
2,2,4,1.2,0,3.4679,1,50
2,0,1,2.2,0,2.06,1,49
2,2,4,2,1,2.2756,1,49
2,NaN,3,3.2,0,2.9256,1,50
2,0,3,0.2,0,1.8432,1,49
2,2,3,2.2,1,2.4914,1,50
2,NaN,3,1.6,1,3.2507,1,49
2,NaN,1,0.2,0,3.4666,1,49
2,NaN,2,3.6,1,2.3839,1,50
2,NaN,4,3.6,1,2.8176,1,50
2,NaN,2,0.1,0,2.9255,1,49
2,2,2,1.8,1,2.8178,1,50
2,2,1,0.6,0,2.7094,1,49
2,NaN,1,0.8,1,3.0342,1,49
2,NaN,4,0.4,0,3.5757,1,49
2,2,1,1.8,1,2.2765,1,50
2,0,2,0.4,0,1.8425,1,50
2,0,2,0.6,0,2.1675,1,49
2,NaN,3,2.4,1,2.3844,1,49
2,0,4,2,1,2.7075,1,49
2,NaN,4,2.8,1,1.1927,1,50
2,0,4,1.2,1,3.034,1,49
2,NaN,4,2.2,1,2.383,1,49
2,0,4,0.1,0,3.2511,1,50
2,0,4,1.8,1,2.3839,1,50
2,2,2,0.8,0,1.518,1,50
2,2,3,2,1,2.8175,1,49
2,2,4,0.2,0,3.3589,1,49
2,0,3,1.6,1,1.9504,1,49
2,NaN,1,2.2,1,3.6839,1,50
2,2,3,1.2,1,2.4927,1,49
2,2,2,2.2,1,2.2755,1,50
2,2,1,0.2,0,2.4925,1,49
2,2,3,1.4,1,4.551,1,50
2,NaN,3,2.6,1,3.0335,1,50
2,2,3,0.4,0,2.4927,1,50
2,NaN,3,2,1,3.1433,1,49
2,NaN,3,1.8,1,2.1684,1,50
2,0,2,2,1,2.1676,1,49
2,NaN,2,2.8,1,3.1422,1,50
2,NaN,1,2.6,1,3.4675,1,50
2,NaN,4,1.8,1,3.0519,1,49
2,NaN,1,3.2,1,1.8424,1,49
2,NaN,2,3.2,1,3.7926,1,50
2,NaN,3,0.8,0,1.9506,1,50
2,NaN,2,2.2,1,2.3847,1,49
2,2,3,0.1,0,3.3591,1,50
2,NaN,3,1.2,1,4.6584,1,49
2,2,3,1,0,1.9506,1,49
2,NaN,4,3.4,1,1.8423,1,49
2,NaN,1,0.1,0,2.8176,1,50
2,0,4,0.8,0,2.6005,1,50
2,NaN,3,2.8,1,3.9015,1,49
2,NaN,1,1.8,1,2.6013,1,50
2,NaN,4,1.6,1,3.4674,1,50
2,2,3,0.2,0,2.2758,1,49
2,0,3,2.2,1,1.518,1,50
2,NaN,4,3,1,1.5181,1,49
2,NaN,3,0.6,0,1.9506,1,49
2,NaN,3,1.4,1,4.5505,1,50
2,NaN,3,3.8,1,1.3002,1,50
2,NaN,4,2.6,1,1.8422,1,49
2,0,3,1.2,0,0.97552,1,50
2,NaN,4,2,1,3.3588,1,50
2,NaN,1,1.4,0,1.625,1,49
2,2,2,0.6,0,3.1428,1,49
2,2,1,1.2,0,2.3847,1,50
2,2,4,2.2,1,2.6011,1,50
2,2,2,1.4,0,1.5171,1,49
2,NaN,1,3,1,1.7341,1,50
2,NaN,2,1.2,1,2.6012,1,50
2,2,2,0.1,0,2.501,1,50
2,0,2,1.8,0,2.6009,1,49
2,NaN,1,1,1,1.3012,1,50
2,NaN,1,3.6,1,1.8431,1,49
2,0,4,1.4,1,2.8175,1,50
2,NaN,2,1.4,0,2.168,1,50
2,2,4,0.4,0,1.1923,1,50
2,NaN,4,0.8,0,3.0341,1,49
2,0,3,2,1,2.2753,1,49
2,NaN,4,1.2,1,3.792,1,50
2,NaN,1,0.4,0,2.7085,1,50
2,NaN,4,4,1,2.2765,1,50
2,2,1,0.4,0,1.4095,1,50
2,2,3,1.8,1,1.9507,1,50
