1,NaN,2,2.4,1,2.1675,1,50,2
1,NaN,3,3,0,5.3092,1,49,2
1,NaN,3,1.6,0,3.1423,1,50,2
1,NaN,1,3.2,1,1.4085,1,49,2
1,NaN,1,1.2,0,3.142,1,50,2
1,NaN,3,3.6,1,2.4924,1,49,2
1,NaN,1,3.6,1,2.0592,1,49,2
1,NaN,1,0.1,0,2.9254,1,50,2
1,NaN,3,0.4,0,3.5755,1,50,2
1,NaN,2,2.8,1,2.4921,1,50,2
1,NaN,1,3.4,1,2.4922,1,50,2
1,NaN,1,1,0,2.2755,1,49,2
1,NaN,4,1,0,3.5782,1,50,2
1,NaN,3,1.4,0,5.4169,1,49,2
1,NaN,2,1.8,0,3.1415,1,50,2
1,NaN,1,1.6,0,1.7335,1,50,2
1,NaN,4,0.6,0,3.4667,1,50,2
1,NaN,2,3.6,1,5.8574,1,50,2
1,NaN,2,3,0,4.0083,1,50,2
1,NaN,1,2.2,0,4.9834,1,49,2
1,NaN,3,3.2,1,1.5173,1,49,2
1,NaN,3,1,0,2.6004,1,49,2
1,NaN,3,4,1,4.6584,1,49,2
1,NaN,2,2.2,NaN,0,1,0,2
1,NaN,1,0.2,0,3.358,1,49,2
1,NaN,3,3.4,0,4.0084,1,49,2
1,NaN,2,3.2,1,4.4414,1,50,2
1,NaN,1,1.8,0,3.0337,1,49,2
1,NaN,2,4,1,1.4084,1,50,2
1,NaN,2,0.1,NaN,0,2,0,2
1,NaN,1,1.4,0,1.8414,2,49,2
1,NaN,2,0.2,0,1.6249,2,50,2
1,NaN,3,0.6,0,2.4913,2,49,2
1,NaN,2,2.4,1,2.1665,2,50,2
1,NaN,1,1,0,2.9248,2,49,2
1,NaN,3,0.8,0,3.7908,2,50,2
1,NaN,1,2.4,1,3.2496,2,49,2
1,NaN,4,0.4,0,3.8994,2,49,2
1,NaN,4,2,0,4.2246,2,49,2
1,NaN,3,1,0,5.4167,2,49,2
1,NaN,1,2.2,1,3.0335,2,50,2
1,NaN,4,4,0,3.3579,2,49,2
1,NaN,1,0.2,0,5.5248,2,49,2
1,NaN,2,3.4,1,3.4664,2,49,2
1,NaN,1,3.2,1,3.2501,2,49,2
1,NaN,3,2.2,1,5.7415,2,50,2
1,NaN,3,2.4,0,3.5745,2,50,2
1,NaN,2,3.6,1,4.8742,2,50,2
1,NaN,3,1.8,1,4.7666,2,50,2
1,NaN,4,3.6,1,2.1666,2,50,2
1,NaN,4,2.4,0,3.7917,2,49,2
1,NaN,4,1.8,1,4.4419,2,49,2
1,NaN,4,3,0,4.8752,2,50,2
1,NaN,3,3.8,1,3.9003,2,50,2
1,NaN,2,1.6,NaN,0,2,0,2
1,NaN,1,3.8,1,2.169,2,50,2
1,NaN,1,0.8,0,4.0087,2,50,2
1,NaN,1,1.2,0,3.0337,2,50,2
1,NaN,3,2.8,0,2.8171,2,50,2
1,NaN,1,0.6,0,3.9005,2,49,2
1,NaN,2,2.8,1,2.8172,2,50,2
1,NaN,1,3.6,1,2.2751,2,49,2
1,NaN,4,0.6,0,2.1671,2,50,2
1,NaN,4,1.6,0,3.2503,2,49,2
1,NaN,4,0.8,1,3.4671,2,50,2
1,NaN,4,2.6,0,3.467,2,50,2
1,NaN,2,2.2,1,2.7082,2,49,2
1,NaN,1,0.1,0,3.2507,2,50,2
1,NaN,4,3.4,0,4.4415,2,50,2
1,NaN,2,4,0,4.7673,2,49,2
1,NaN,1,1.6,1,4.6582,2,49,2
1,NaN,2,0.8,0,2.9248,2,49,2
1,NaN,1,3,1,3.2502,2,50,2
1,NaN,2,3.8,1,2.275,2,49,2
1,NaN,4,2.8,1,2.3838,2,50,2
1,NaN,2,2,0,4.117,2,49,2
1,NaN,3,3.4,1,3.1418,2,50,2
1,NaN,4,1.2,0,2.4917,2,49,2
1,NaN,2,0.6,0,2.9247,2,50,2
1,NaN,2,3,1,2.7081,2,49,2
1,NaN,1,2,0,4.7671,2,50,2
1,NaN,3,2.6,0,3.5747,2,49,2
1,NaN,4,3.2,0,5.5247,2,49,2
1,NaN,3,3,0,5.4168,2,49,2
1,NaN,2,0.4,0,5.5247,2,49,2
1,NaN,3,1.6,NaN,0,2,0,2
1,NaN,4,1,0,2.8194,2,50,2
1,NaN,2,1.8,0,2.2748,2,50,2
1,NaN,2,1.2,0,2.4911,2,49,2
1,NaN,3,2,0,3.5744,2,50,2
1,NaN,2,1,0,5.3079,2,50,2
1,NaN,3,0.4,0,4.0079,2,50,2
1,NaN,3,4,1,3.4662,2,49,2
1,NaN,3,3.6,1,4.2241,2,49,2
1,NaN,2,3.2,0,2.8159,2,49,2
1,NaN,1,4,1,3.1409,2,49,2
1,NaN,3,3.2,0,4.0079,2,50,2
1,NaN,1,1.8,0,3.791,2,49,2
1,NaN,4,2.2,0,3.574,2,50,2
1,NaN,1,2.6,1,3.7905,2,50,2
1,NaN,2,2.6,1,4.0079,2,49,2
1,NaN,2,1.4,0,3.3577,2,50,2
1,NaN,4,3.8,1,4.2245,2,49,2
1,NaN,4,1.4,0,5.0909,2,50,2
1,NaN,3,1.2,0,3.1411,2,50,2
1,NaN,3,0.2,0,2.8161,2,49,2
1,NaN,1,3.4,1,3.0327,2,50,2
1,NaN,4,0.2,1,2.6,2,49,2
1,NaN,3,0.1,0,5.5251,2,50,2
1,NaN,1,2.8,1,2.8168,2,49,2
1,NaN,3,1.4,0,4.8747,2,49,2
1,NaN,4,0.1,0,2.1688,2,49,2
1,NaN,1,0.4,NaN,0,2,0,2
1,NaN,2,3.8,1,3.7914,3,49,2
1,NaN,1,0.2,0,1.5167,3,49,2
1,NaN,4,3,0,1.9501,3,50,2
1,NaN,2,1.6,1,4.0083,3,50,2
1,NaN,4,1,1,4.8745,3,49,2
1,NaN,3,2,0,2.8166,3,50,2
1,NaN,1,3.4,1,3.4669,3,50,2
1,NaN,1,2.6,1,2.6068,3,50,2
1,NaN,2,2.2,1,2.6001,3,49,2
1,NaN,1,0.1,0,2.058,3,50,2
1,NaN,4,2.8,0,4.116,3,49,2
1,NaN,2,0.8,0,3.9,3,49,2
1,NaN,3,0.4,0,4.5501,3,50,2
1,NaN,1,4,1,3.8993,3,49,2
1,NaN,1,3.8,1,1.7334,3,50,2
1,NaN,2,3.4,1,3.5742,3,49,2
1,NaN,4,3.4,0,2.8158,3,50,2
1,NaN,1,3.2,1,2.2742,3,49,2
1,NaN,4,2,0,3.3574,3,49,2
1,NaN,3,1.8,0,4.1163,3,49,2
1,NaN,1,1.6,NaN,0,3,0,2
1,NaN,2,3.6,1,3.9004,3,50,2
1,NaN,3,1.4,NaN,0,3,0,2
1,NaN,1,0.4,0,4.2238,3,50,2
1,NaN,3,3.6,1,4.6576,3,49,2
1,NaN,1,0.6,0,2.7071,3,49,2
1,NaN,2,2.6,1,3.466,3,49,2
1,NaN,4,1.6,0,4.0075,3,49,2
1,NaN,4,3.8,1,4.6576,3,49,2
1,NaN,4,2.6,0,3.8991,3,50,2
1,NaN,3,3.2,0,4.7658,3,50,2
1,NaN,2,3,1,5.9572,3,49,2
1,NaN,2,3.2,1,2.924,3,50,2
1,NaN,3,3,1,1.8407,3,50,2
1,NaN,4,3.2,1,3.1404,3,50,2
1,NaN,3,1.2,0,2.7075,3,50,2
1,NaN,4,0.8,0,3.2496,3,49,2
1,NaN,1,1.4,0,3.6862,3,49,2
1,NaN,1,3,1,2.7079,3,50,2
1,NaN,4,0.2,0,3.1411,3,50,2
1,NaN,2,0.4,0,3.2498,3,49,2
1,NaN,2,2.4,0,4.1166,3,49,2
1,NaN,2,1.2,0,3.2497,3,49,2
1,NaN,2,2.8,1,4.9826,3,50,2
1,NaN,3,1,0,3.469,3,49,2
1,NaN,4,2.4,1,3.0324,3,50,2
1,NaN,4,1.4,0,1.6237,3,50,2
1,NaN,4,0.4,0,3.4655,3,49,2
1,NaN,3,2.8,1,4.0072,3,49,2
1,NaN,4,2.2,0,4.5493,3,50,2
1,NaN,1,0.8,0,4.9826,3,50,2
1,NaN,3,0.1,0,3.5736,3,50,2
1,NaN,2,0.1,0,3.5735,3,49,2
1,NaN,3,2.4,1,3.3575,3,49,2
1,NaN,2,1.4,0,3.8988,3,50,2
1,NaN,1,2.8,1,2.4905,3,49,2
1,NaN,2,0.6,0,2.4943,3,50,2
1,NaN,3,2.6,0,3.0331,3,49,2
1,NaN,4,3.6,1,4.224,3,50,2
1,NaN,1,2.2,1,4.0076,3,50,2
1,NaN,1,2.4,1,5.4198,3,49,2
1,NaN,2,2,0,2.8161,3,49,2
1,NaN,3,1.6,0,4.9831,3,50,2
1,NaN,1,2,0,0.0017155,3,50,2
1,NaN,1,1.8,0,2.2741,3,49,2
1,NaN,3,2.2,0,3.3575,3,49,2
1,NaN,3,4,1,5.8492,3,49,2
1,NaN,3,0.8,0,3.79,3,50,2
1,NaN,2,1.8,0,2.9232,3,50,2
1,NaN,3,3.8,1,4.5489,3,50,2
1,NaN,3,3.4,1,3.5733,3,50,2
1,NaN,1,3.6,1,3.5735,3,49,2
1,NaN,4,4,0,3.683,3,49,2
1,NaN,4,0.1,0,3.3567,3,49,2
1,NaN,4,1.2,0,3.4656,3,49,2
1,NaN,2,0.2,0,3.7898,3,50,2
1,NaN,3,0.6,1,4.7655,3,50,2
1,NaN,2,4,1,4.982,3,50,2
1,NaN,3,0.2,NaN,0,3,0,2
1,NaN,1,1.2,0,3.8995,3,50,2
1,NaN,4,0.6,0,3.2574,3,50,2
1,NaN,2,1,0,2.0569,3,50,2
1,NaN,1,1,0,3.6825,3,49,2
1,NaN,4,1.8,0,2.5989,3,50,2
2,NaN,2,0.8,0,3.9007,1,49,2
2,NaN,3,4,1,3.034,1,49,2
2,NaN,1,2,1,3.5748,1,49,2
2,NaN,3,0.1,0,3.2507,1,50,2
2,NaN,3,3.6,1,2.4932,1,49,2
2,NaN,1,2.8,1,2.2762,1,49,2
2,NaN,2,2.4,1,2.6007,1,50,2
2,NaN,2,0.2,0,3.9005,1,50,2
2,NaN,2,3.8,1,2.2757,1,49,2
2,NaN,3,3.2,0,2.9256,1,50,2
2,NaN,3,1.6,1,3.2507,1,49,2
2,NaN,1,0.2,0,3.4666,1,49,2
2,NaN,2,3.6,1,2.3839,1,50,2
2,NaN,4,3.6,1,2.8176,1,50,2
2,NaN,2,0.1,0,2.9255,1,49,2
2,NaN,1,0.8,1,3.0342,1,49,2
2,NaN,4,0.4,0,3.5757,1,49,2
2,NaN,3,2.4,1,2.3844,1,49,2
2,NaN,4,2.8,1,1.1927,1,50,2
2,NaN,4,2.2,1,2.383,1,49,2
2,NaN,1,2.2,1,3.6839,1,50,2
2,NaN,3,2.6,1,3.0335,1,50,2
2,NaN,3,2,1,3.1433,1,49,2
2,NaN,3,1.8,1,2.1684,1,50,2
2,NaN,2,2.8,1,3.1422,1,50,2
2,NaN,1,2.6,1,3.4675,1,50,2
2,NaN,4,1.8,1,3.0519,1,49,2
2,NaN,1,3.2,1,1.8424,1,49,2
2,NaN,2,3.2,1,3.7926,1,50,2
2,NaN,3,0.8,0,1.9506,1,50,2
2,NaN,2,2.2,1,2.3847,1,49,2
2,NaN,3,1.2,1,4.6584,1,49,2
2,NaN,4,3.4,1,1.8423,1,49,2
2,NaN,1,0.1,0,2.8176,1,50,2
2,NaN,3,2.8,1,3.9015,1,49,2
2,NaN,1,1.8,1,2.6013,1,50,2
2,NaN,4,1.6,1,3.4674,1,50,2
2,NaN,4,3,1,1.5181,1,49,2
2,NaN,3,0.6,0,1.9506,1,49,2
2,NaN,3,1.4,1,4.5505,1,50,2
2,NaN,3,3.8,1,1.3002,1,50,2
2,NaN,4,2.6,1,1.8422,1,49,2
2,NaN,4,2,1,3.3588,1,50,2
2,NaN,1,1.4,0,1.625,1,49,2
2,NaN,1,3,1,1.7341,1,50,2
2,NaN,2,1.2,1,2.6012,1,50,2
2,NaN,1,1,1,1.3012,1,50,2
2,NaN,1,3.6,1,1.8431,1,49,2
2,NaN,2,1.4,0,2.168,1,50,2
2,NaN,4,0.8,0,3.0341,1,49,2
2,NaN,4,1.2,1,3.792,1,50,2
2,NaN,1,0.4,0,2.7085,1,50,2
2,NaN,4,4,1,2.2765,1,50,2
2,NaN,1,0.6,0,3.5753,1,49,2
2,NaN,2,1.6,0,2.0585,1,49,2
2,NaN,2,0.6,0,2.9255,1,50,2
2,NaN,4,0.6,1,2.1675,1,49,2
2,NaN,3,0.2,0,1.8422,1,49,2
2,NaN,1,1.6,0,4.1177,1,50,2
2,NaN,4,0.2,0,2.0587,1,50,2
2,NaN,4,3.2,1,1.9512,1,50,2
2,NaN,3,3,1,1.6254,1,50,2
2,NaN,3,0.4,0,1.8419,1,50,2
2,NaN,2,2.6,1,1.4091,1,49,2
2,NaN,1,3.4,1,1.6255,1,50,2
2,NaN,4,0.1,0,2.493,1,49,2
2,NaN,2,1.8,1,3.2506,1,49,2
2,NaN,1,2.4,1,2.0586,1,49,2
2,NaN,1,3.8,1,1.4088,1,50,2
2,NaN,1,4,1,1.1924,1,49,2
2,NaN,2,0.4,0,1.5182,1,49,2
2,NaN,2,3.4,1,1.8426,1,49,2
2,NaN,2,3,1,1.3008,1,49,2
2,NaN,4,1,0,4.6619,1,50,2
2,NaN,2,2,1,1.7341,1,50,2
2,NaN,4,3.8,1,0.97547,1,49,2
2,NaN,3,3.4,1,1.7342,1,50,2
2,NaN,2,4,1,2.4924,1,50,2
2,NaN,3,2.2,1,3.0324,1,50,2
2,NaN,2,1,1,1.1953,1,49,2
2,NaN,4,1.4,0,3.3589,1,50,2
2,NaN,4,2.4,1,1.7341,1,50,2
2,NaN,3,1,0,3.3593,1,49,2
2,NaN,1,1.2,0,3.5755,1,50,2
2,NaN,1,3.8,1,0.86742,2,50,2
2,NaN,1,2.4,1,1.1921,2,49,2
2,NaN,1,0.4,0,2.7086,2,50,2
2,NaN,4,4,1,5.5252,2,50,2
2,NaN,3,4,1,2.0584,2,49,2
2,NaN,2,3.2,1,4.5502,2,50,2
2,NaN,4,1.4,1,4.7667,2,49,2
2,NaN,1,3.2,1,3.1409,2,49,2
2,NaN,3,1.2,1,3.5753,2,49,2
2,NaN,2,3.8,1,2.6,2,49,2
2,NaN,2,2.8,NaN,0,2,0,2
2,NaN,4,3.8,1,1.6258,2,49,2
2,NaN,2,0.4,0,1.6251,2,49,2
2,NaN,1,3,0,1.7336,2,49,2
2,NaN,3,3.6,1,1.0836,2,49,2
2,NaN,4,0.6,0,0.86705,2,50,2
2,NaN,2,1.8,1,2.8176,2,49,2
2,NaN,2,0.1,0,1.9498,2,49,2
2,NaN,4,0.8,0,2.0583,2,49,2
2,NaN,4,2.6,1,4.4418,2,49,2
2,NaN,1,0.8,0,4.8752,2,50,2
2,NaN,2,2.2,1,4.6583,2,49,2
2,NaN,1,2,1,3.3583,2,49,2
2,NaN,1,3.6,1,2.4918,2,49,2
2,NaN,3,2.8,1,2.9251,2,49,2
2,NaN,4,3.2,1,2.167,2,50,2
2,NaN,3,1.4,1,4.225,2,50,2
2,NaN,3,2.6,1,1.0836,2,50,2
2,NaN,3,0.2,1,1.7338,2,50,2
2,NaN,4,2,1,1.6252,2,50,2
2,NaN,4,2.4,1,1.3003,2,50,2
2,NaN,2,0.6,0,1.1915,2,50,2
2,NaN,4,3.6,1,1.7336,2,50,2
2,NaN,1,2.2,1,3.2499,2,50,2
2,NaN,2,1.6,1,4.1173,2,50,2
2,NaN,1,1.8,0,2.7076,2,49,2
2,NaN,3,3.2,1,2.1687,2,49,2
2,NaN,1,0.2,0,3.0336,2,49,2
2,NaN,3,1.8,1,3.4669,2,50,2
2,NaN,4,0.4,0,2.4915,2,49,2
2,NaN,1,1,0,2.0579,2,49,2
2,NaN,2,4,1,1.3011,2,50,2
2,NaN,3,2.4,1,3.251,2,49,2
2,NaN,4,3.4,1,2.1669,2,49,2
2,NaN,2,1,0,2.0583,2,50,2
2,NaN,1,1.6,1,4.3338,2,49,2
2,NaN,2,0.8,0,4.0081,2,49,2
2,NaN,3,0.6,0,3.6838,2,49,2
2,NaN,1,1.4,0,1.4082,2,49,2
2,NaN,1,2.6,1,2.9252,2,50,2
2,NaN,1,0.6,0,2.1669,2,49,2
2,NaN,4,2.2,1,1.5166,2,49,2
2,NaN,2,1.4,0,4.441,2,50,2
2,NaN,2,2.4,1,2.925,2,50,2
2,NaN,3,1.6,1,1.8417,2,49,2
2,NaN,2,1.2,0,1.4082,2,49,2
2,NaN,4,1,0,2.7111,2,50,2
2,NaN,4,3,1,2.275,2,49,2
2,NaN,1,1.2,0,2.0582,2,50,2
2,NaN,3,2.2,1,1.5165,2,50,2
2,NaN,2,2,1,3.6833,2,50,2
2,NaN,4,1.6,1,4.225,2,50,2
2,NaN,4,2.8,0,4.442,2,49,2
2,NaN,3,0.8,0,2.6002,2,50,2
2,NaN,3,1,1,1.1916,2,50,2
2,NaN,3,0.4,0,1.3005,2,50,2
2,NaN,1,4,1,1.7337,2,49,2
2,NaN,3,3.4,1,5.3091,2,50,2
2,NaN,4,1.2,1,1.0842,2,50,2
2,NaN,2,3.4,1,1.5175,2,49,2
2,NaN,2,3.6,1,0.97501,2,50,2
2,NaN,2,2.6,1,4.9835,2,49,2
2,NaN,3,3.8,1,2.3856,2,50,2
2,NaN,2,0.2,0,1.5167,2,50,2
2,NaN,1,3.4,1,2.0579,2,50,2
2,NaN,3,3,1,2.5997,2,50,2
2,NaN,1,0.1,0,1.4076,2,50,2
2,NaN,4,0.1,0,2.491,2,49,2
2,NaN,4,0.2,0,2.7077,2,50,2
2,NaN,3,0.1,0,2.9242,2,50,2
2,NaN,4,1.8,1,3.5745,2,49,2
2,NaN,1,2.8,1,2.817,2,49,2
2,NaN,2,3,1,2.1667,2,49,2
2,NaN,3,2,1,2.2747,2,49,2
2,NaN,1,3.8,1,1.7352,3,50,2
2,NaN,2,3.4,1,2.0581,3,49,2
2,NaN,1,3.4,1,3.3583,3,50,2
2,NaN,3,2,1,1.5171,3,49,2
2,NaN,2,1.4,0,3.1414,3,50,2
2,NaN,2,1,0,2.7078,3,50,2
2,NaN,1,0.6,0,1.6251,3,49,2
2,NaN,2,3.8,1,1.4086,3,49,2
2,NaN,2,1.2,0,4.4417,3,49,2
2,NaN,4,3,1,3.2499,3,49,2
2,NaN,4,4,1,1.8414,3,50,2
2,NaN,4,0.2,1,2.6,3,49,2
2,NaN,2,2.6,1,1.6254,3,49,2
2,NaN,2,1.8,0,1.8414,3,50,2
2,NaN,3,1.8,1,2.9249,3,50,2
2,NaN,2,3.6,1,1.1916,3,50,2
2,NaN,4,3.8,1,1.9496,3,49,2
2,NaN,4,1.2,1,2.4912,3,50,2
2,NaN,2,0.4,0,2.4919,3,49,2
2,NaN,1,1.6,1,3.1415,3,49,2
2,NaN,4,0.4,0,3.4671,3,49,2
2,NaN,1,0.8,0,3.2529,3,50,2
2,NaN,2,0.8,0,2.7085,3,49,2
2,NaN,4,2.8,1,0.97475,3,50,2
2,NaN,3,2.4,1,1.8414,3,49,2
2,NaN,1,3.6,1,1.95,3,49,2
2,NaN,2,3.2,1,2.8167,3,50,2
2,NaN,2,2.4,1,1.4087,3,50,2
2,NaN,2,0.2,0,2.3834,3,50,2
2,NaN,1,1,0,2.1678,3,49,2
2,NaN,4,0.1,0,2.4917,3,49,2
2,NaN,4,3.4,1,1.9503,3,49,2
2,NaN,4,1.8,1,2.3836,3,49,2
2,NaN,2,1.6,0,1.8418,3,49,2
2,NaN,1,1.4,0,2.4914,3,49,2
2,NaN,2,2,1,4.6583,3,50,2
2,NaN,3,0.1,0,4.55,3,50,2
2,NaN,3,1.6,1,3.0335,3,49,2
2,NaN,1,2,1,1.408,3,49,2
2,NaN,3,3.6,1,1.1931,3,49,2
2,NaN,4,2.2,1,1.7333,3,49,2
2,NaN,3,3.8,1,1.5164,3,50,2
2,NaN,3,3.4,1,1.4078,3,50,2
2,NaN,2,0.1,0,1.3002,3,49,2
2,NaN,4,2,1,4.0081,3,50,2
2,NaN,1,0.1,0,2.0581,3,50,2
2,NaN,3,3,1,3.0391,3,50,2
2,NaN,2,0.6,0,3.6833,3,50,2
2,NaN,2,2.8,1,1.8417,3,50,2
2,NaN,3,0.6,0,3.6836,3,49,2
2,NaN,4,1.6,1,2.9256,3,50,2
2,NaN,1,1.8,1,2.0581,3,50,2
2,NaN,3,0.8,0,2.5994,3,50,2
2,NaN,4,2.4,1,2.4917,3,50,2
2,NaN,3,2.8,1,1.0834,3,49,2
2,NaN,3,1.2,1,3.358,3,49,2
2,NaN,3,0.2,0,2.2748,3,49,2
2,NaN,3,2.6,1,2.4914,3,50,2
2,NaN,4,0.6,0,1.4078,3,50,2
2,NaN,3,0.4,0,2.2752,3,50,2
2,NaN,1,2.8,1,1.084,3,49,2
2,NaN,3,2.2,1,1.5174,3,50,2
2,NaN,3,3.2,1,2.3837,3,49,2
2,NaN,2,4,1,1.8412,3,50,2
2,NaN,1,3,1,1.3001,3,50,2
2,NaN,4,2.6,1,3.8999,3,49,2
2,NaN,4,1.4,0,3.6838,3,50,2
2,NaN,4,3.6,1,1.1921,3,50,2
2,NaN,1,0.4,0,1.6245,3,50,2
2,NaN,1,2.6,1,1.1921,3,50,2
2,NaN,4,3.2,1,1.5172,3,50,2
2,NaN,1,4,1,1.1921,3,49,2
2,NaN,4,0.8,0,2.816,3,49,2
2,NaN,1,1.2,0,1.2995,3,50,2
2,NaN,2,3,0,1.5173,3,50,2
2,NaN,3,1.4,1,2.058,3,50,2
2,NaN,3,1,0,1.2999,3,49,2
2,NaN,1,0.2,1,2.2745,3,50,2
2,NaN,1,2.2,0,2.2747,3,49,2
2,NaN,2,2.2,1,1.8415,3,49,2
2,NaN,1,3.2,1,1.7337,3,49,2
2,NaN,1,2.4,1,2.0583,3,49,2
2,NaN,3,4,1,1.6252,3,49,2
2,NaN,4,1,1,4.0227,3,49,2
3,NaN,2,3.4,1,1.6304,1,49,2
3,NaN,1,3.2,1,1.6254,1,49,2
3,NaN,2,2,1,2.4923,1,50,2
3,NaN,3,1.2,0,3.5758,1,50,2
3,NaN,1,2,1,1.7343,1,49,2
3,NaN,2,3,1,1.4084,1,49,2
3,NaN,4,1.8,0,1.8418,1,50,2
3,NaN,2,2.4,1,1.5174,1,50,2
3,NaN,1,1.4,0,1.7331,1,49,2
3,NaN,3,1.4,0,1.3001,1,49,2
3,NaN,4,3.8,1,1.4088,1,49,2
3,NaN,3,0.6,0,1.7341,1,49,2
3,NaN,1,0.2,0,1.1921,1,49,2
3,NaN,1,1.8,0,1.1923,1,49,2
3,NaN,3,1,0,1.8424,1,49,2
3,NaN,4,3.6,1,1.4094,1,50,2
3,NaN,3,0.8,0,1.409,1,50,2
3,NaN,1,1,0,0.86782,1,49,2
3,NaN,2,1.4,0,1.0842,1,50,2
3,NaN,3,3.8,1,1.3004,1,50,2
3,NaN,2,1,0,1.0842,1,50,2
3,NaN,1,0.6,0,1.4085,1,49,2
3,NaN,2,0.8,0,1.3008,1,49,2
3,NaN,3,4,1,1.4083,1,49,2
3,NaN,4,4,1,1.301,1,50,2
3,NaN,3,3.4,1,1.4092,1,50,2
3,NaN,4,2.8,1,1.0839,1,50,2
3,NaN,1,2.4,1,1.3003,1,49,2
3,NaN,3,2,1,1.4086,1,49,2
3,NaN,4,2.4,1,1.4085,1,50,2
3,NaN,1,1.2,0,1.9507,1,50,2
3,NaN,2,0.1,0,2.1663,1,49,2
3,NaN,1,2.8,1,1.7341,1,49,2
3,NaN,3,2.2,1,2.6004,1,50,2
3,NaN,4,0.4,0,1.7341,1,49,2
3,NaN,4,3.4,1,1.1919,1,49,2
3,NaN,2,1.2,0,1.1941,1,49,2
3,NaN,4,3.2,1,1.3012,1,50,2
3,NaN,4,1.6,0,1.0843,1,49,2
3,NaN,4,0.2,0,1.3003,1,50,2
3,NaN,2,0.6,0,1.1915,1,50,2
3,NaN,2,4,1,1.3005,1,50,2
3,NaN,2,2.2,1,1.4082,1,49,2
3,NaN,4,1.2,0,1.4084,1,49,2
3,NaN,1,0.1,0,1.0843,1,50,2
3,NaN,2,0.4,0,1.0839,1,49,2
3,NaN,4,1,0,0.97544,1,50,2
3,NaN,4,1.4,0,1.3012,1,50,2
3,NaN,4,0.6,0,0.97522,1,50,2
3,NaN,3,1.6,0,2.7085,1,50,2
3,NaN,2,0.2,0,4.117,1,50,2
3,NaN,3,0.4,0,1.734,1,50,2
3,NaN,1,3,1,1.1921,1,50,2
3,NaN,1,1.6,0,2.2754,1,50,2
3,NaN,1,2.6,0,0.97601,1,49,2
3,NaN,3,3.6,1,0.97618,1,49,2
3,NaN,3,2.8,1,1.3003,1,49,2
3,NaN,4,0.1,0,1.0839,1,49,2
3,NaN,2,3.6,1,2.4923,1,50,2
3,NaN,4,2,1,1.9511,1,50,2
3,NaN,1,2.2,1,1.3003,1,50,2
3,NaN,1,3.8,1,1.1919,1,50,2
3,NaN,4,0.8,0,1.1923,1,49,2
3,NaN,3,3.2,1,1.3012,1,49,2
3,NaN,2,3.8,1,1.0841,1,49,2
3,NaN,1,3.6,1,0.97544,1,49,2
3,NaN,2,2.6,1,1.842,1,49,2
