1,3.5839,2.2069,1,2,9,85.01,90.25,86.666,1.6563,3.5839
1,13.209,1.7048,2,2,12,104.92,18.031,4.8225,259.91,13.209
1,5.9165,2.0057,2,0,3,35.448,290.47,296.39,260.94,-5.9165
1,15.913,1.9055,1,2,6,360,1.6563,17.569,90.25,-15.913
1,11.182,2.5071,3,2,4,77.412,154.7,143.52,66.109,11.182
1,9.6105,2.2065,1,0,1,98.204,153.3,143.69,241.89,9.6105
1,1.8099,2.2063,4,0,11,145.85,28.313,26.503,240.66,1.8099
1,0.077231,2.4069,2,0,12,118.2,18.031,18.108,259.91,-0.077231
1,3.8496,1.6047,4,2,4,121.97,259.52,255.67,17.641,3.8496
1,1.1047,1.3038,1,2,3,95.323,120.17,121.28,25.953,-1.1047
1,3.0128,1.705,1,2,2,126.76,182.53,185.54,58.781,-3.0128
1,0.59294,2.6074,4,0,3,58.47,149.28,149.87,208.34,-0.59294
1,36.695,2.2065,2,2,10,87.055,66.891,103.59,190.64,-36.695
1,26.317,2.8082,2,2,11,126.96,124.42,150.74,277.7,-26.317
1,4.1852,2.1061,3,2,11,173,6.7188,2.5336,189.53,4.1852
1,14.984,1.8052,3,0,7,103.14,347.48,332.5,229.36,14.984
1,4.9609,1.003,1,0,2,128.71,182.53,187.49,58.781,-4.9609
1,93.544,2.7078,3,2,7,24.581,347.48,253.94,229.36,93.544
1,2.7918,0.8024,1,0,9,91.386,90.25,93.042,1.6563,-2.7918
1,25.208,1.6046,4,2,9,360,93.141,118.35,122.67,-25.208
1,55.246,2.2064,2,2,4,151.47,277.7,332.95,124.42,-55.246
1,12.763,2.0058,4,0,9,360,93.141,105.9,122.67,-12.763
1,6.6471,1.705,2,2,8,124.77,259.91,253.26,18.031,6.6471
1,0.96497,3.3095,2,2,10,28.566,357,357.96,26.531,-0.96497
1,56.204,1.7049,2,0,4,150.51,277.7,333.91,124.42,-56.204
1,24.313,1.6047,3,2,6,152.87,313.44,337.75,130.63,-24.313
1,24.814,2.7078,4,2,5,83.877,208.34,233.16,149.28,-24.814
1,22.963,2.9085,3,2,1,111.56,66.109,43.147,154.7,22.963
1,14.838,1.3038,1,2,5,132.82,331.23,346.07,118.89,-14.838
1,6.2658,1.8053,1,0,8,360,175.13,168.86,263.72,6.2658
1,19.032,2.5074,2,0,9,40.031,39.844,20.812,340.78,19.032
1,55.383,2.0057,3,0,5,121.8,189.53,244.91,6.7188,-55.383
1,13.547,1.9055,4,2,10,15.985,122.67,109.13,93.141,13.547
1,9.9279,2.3066,2,2,2,39.459,260.94,251.01,290.47,9.9279
1,27.174,1.1037,1,0,5,120.48,331.23,358.41,118.89,-27.174
1,5.6416,1.2035,1,2,2,142.01,320.31,325.95,107.97,-5.6416
1,7.3828,2.2065,2,0,6,81.211,66.547,59.164,337.95,7.3828
1,11.839,2.8081,4,0,1,41.371,76.703,64.864,106.23,11.839
1,6.8643,1.2035,1,0,7,154.52,107.97,114.83,320.31,-6.8643
1,32.804,2.0058,3,2,5,144.38,189.53,222.33,6.7188,-32.804
1,41.195,2.6075,4,0,10,360,122.67,81.476,93.141,41.195
1,1.1624,1.2036,1,0,10,146.49,118.89,117.73,331.23,1.1624
1,3.4083,1.7049,4,2,2,68.096,307.53,310.94,242.84,-3.4083
1,18.991,1.8055,1,2,10,104.76,58.781,77.772,182.53,-18.991
1,18.111,2.106,3,2,3,164.7,222.95,204.84,40.141,18.111
1,25.763,2.7078,3,0,10,33.299,19.266,353.5,320.2,-25.763
1,13.262,1.1033,1,2,11,101.86,263.72,276.98,175.13,-13.262
1,17.739,1.7049,2,0,1,135.86,35.109,17.371,153.23,17.739
1,23.557,2.0057,2,0,8,94.568,259.91,283.46,18.031,-23.557
1,56.86,1.6047,4,0,8,61.265,17.641,320.78,259.52,-56.86
1,10.119,1.2036,1,2,11,133.87,147.09,136.97,270.84,10.119
1,7.6618,1.3037,1,2,10,155.32,118.89,126.55,331.23,-7.6618
1,6.4161,2.2065,1,0,11,95.01,263.72,270.13,175.13,-6.4161
1,3.9199,1.2036,1,2,3,127.67,270.84,274.76,147.09,-3.9199
1,154.1,1.5043,2,0,5,87.771,153.23,307.34,35.109,-154.1
1,10.214,1.2035,3,2,2,113.54,153.94,143.72,30.188,10.214
2,13.393,2.8105,4,0,4,131.52,259.52,246.12,17.641,13.393
2,21.435,2.4069,2,0,10,360,357,18.435,26.531,21.435
2,29.184,1.2036,4,0,2,93.872,307.53,336.72,242.84,-29.184
2,6.2453,3.0086,2,0,7,52.817,340.78,347.03,39.844,-6.2453
2,6.8397,2.1061,3,0,8,65.902,320.2,313.36,19.266,6.8397
2,10.812,2.6075,2,2,2,134.56,190.64,201.45,66.891,-10.812
2,1.8998,2.0084,1,0,4,90.494,241.89,243.79,153.3,-1.8998
2,6.1509,1.9054,2,0,2,117.6,190.64,184.49,66.891,6.1509
2,2.9791,1.7049,2,2,9,62.042,39.844,42.823,340.78,-2.9791
2,5.1378,2.8082,4,0,11,112.99,240.02,234.88,121.89,5.1378
2,4.2792,2.3068,3,0,11,89.94,99.5,103.78,193.72,-4.2792
2,6.9364,2.9083,4,2,10,160.22,145.48,138.55,298.77,6.9364
2,15.72,3.0087,4,2,7,360,121.89,137.61,240.02,-15.72
2,10.369,3.5101,4,0,6,137.29,240.66,251.03,28.313,-10.369
2,5.0605,2.1066,2,2,6,93.654,66.547,71.607,337.95,-5.0605
2,4.0153,1.7049,1,0,3,127.77,270.84,274.86,147.09,-4.0153
2,33.514,2.7078,4,0,5,25.549,208.34,174.83,149.28,33.514
2,20.661,3.4096,4,2,8,97.464,17.641,356.98,259.52,-20.661
2,22.419,3.4101,2,2,5,95.706,153.23,130.82,35.109,22.419
2,3.0213,1.4041,2,2,3,85.572,337.95,340.97,66.547,-3.0213
2,38.141,2.2065,3,0,10,161.89,30.188,352.05,153.94,-38.141
2,5.2009,3.2091,3,0,2,89.018,193.72,188.52,99.5,5.2009
2,19.12,2.3067,3,0,12,158.07,130.63,111.51,313.44,19.12
2,13.129,2.8083,2,0,2,16.402,260.94,274.07,290.47,-13.129
2,4.9305,1.7052,3,2,3,113.19,229.36,234.29,347.48,-4.9305
2,4.111,2.0057,3,0,1,92.705,66.109,61.998,154.7,4.111
2,0.27839,2.3067,2,0,11,29.81,26.531,26.81,357,-0.27839
2,2.3388,2.1062,1,0,3,96.558,120.17,122.51,25.953,-2.3388
2,3.3216,1.8052,3,0,11,173.87,6.7188,3.3971,189.53,3.3216
2,10.684,2.808,3,0,9,166.5,40.141,29.456,222.95,10.684
2,0.11916,2.2063,2,2,3,29.65,290.47,290.59,260.94,-0.11916
2,0.30036,3.2091,1,0,10,124.05,58.781,58.481,182.53,0.30036
2,2.3193,1.9059,1,2,4,90.913,241.89,244.21,153.3,-2.3193
2,8.5623,2.2064,1,2,8,360,175.13,183.69,263.72,-8.5623
2,0.64332,3.2092,4,2,2,30.175,106.23,106.88,76.703,-0.64332
2,4.0099,2.8083,3,2,9,178.8,40.141,44.151,222.95,-4.0099
2,11.52,3.8111,3,0,4,77.074,154.7,143.18,66.109,11.52
2,4.4335,2.9083,4,2,1,25.098,76.703,81.137,106.23,-4.4335
2,17.243,1.2036,1,0,11,106.51,147.09,164.34,270.84,-17.243
2,9.8871,2.9083,3,2,2,84.332,193.72,183.83,99.5,9.8871
2,14.424,2.4073,1,0,12,108.64,25.953,11.529,120.17,14.424
2,28.179,2.7078,2,0,11,125.1,124.42,152.6,277.7,-28.179
2,15.638,1.5044,2,0,10,108.11,66.891,82.528,190.64,-15.638
2,10.546,2.9086,3,2,10,69.608,19.266,29.812,320.2,-10.546
2,0.67872,2.3067,1,2,7,146.98,107.97,107.29,320.31,0.67872
2,3.1674,3.0086,4,0,12,67.855,242.84,239.68,307.53,3.1674
2,24.984,2.407,1,2,12,119.2,25.953,0.96868,120.17,24.984
2,5.4936,1.9055,2,2,7,53.569,340.78,346.27,39.844,-5.4936
2,1.3286,2.4069,4,2,3,154.61,298.77,300.09,145.48,-1.3286
2,1.4932,2.5071,2,2,1,119.62,35.109,33.616,153.23,1.4932
2,3.3027,1.6046,3,0,3,173.88,222.95,226.26,40.141,-3.3027
2,6.2627,1.7049,1,0,2,141.39,320.31,326.58,107.97,-6.2627
2,8.5518,1.9054,3,0,3,109.57,229.36,237.91,347.48,-8.5518
2,9.1607,3.5102,1,0,6,360,1.6563,10.817,90.25,-9.1607
2,10.796,3.5099,4,0,7,360,121.89,132.69,240.02,-10.796
2,NaN,NaN,4,2,6,NaN,240.66,NaN,28.313,NaN
2,1.6857,1.9058,4,2,11,145.97,28.313,26.627,240.66,1.6857
2,14.217,2.5073,4,2,11,103.91,240.02,225.8,121.89,14.217
2,1.26,2.5076,4,0,2,28.271,106.23,104.97,76.703,1.26
2,4.8181,2.4072,4,0,10,148.46,145.48,150.3,298.77,-4.8181
2,0.26307,2.8082,2,2,11,29.268,26.531,26.268,357,0.26307
2,1.3378,2.006,1,2,1,87.256,153.3,154.63,241.89,-1.3378
2,9.1464,3.6104,3,2,11,85.072,99.5,108.65,193.72,-9.1464
2,3.4288,2.5072,4,2,3,62.491,149.28,145.85,208.34,3.4288
2,1.6963,1.9055,4,0,3,151.58,298.77,297.07,145.48,1.6963
2,5.6902,2.5072,4,2,12,70.378,242.84,237.15,307.53,5.6902
2,10.065,3.811,3,2,10,113.68,30.188,40.253,153.94,-10.065
2,9.264,3.109,3,0,6,167.92,313.44,322.7,130.63,-9.264
2,34.023,2.0057,3,2,12,143.16,130.63,96.602,313.44,34.023
2,13.006,2.3066,3,0,2,110.74,153.94,140.93,30.188,13.006
2,10.518,1.6047,3,2,8,69.58,320.2,309.69,19.266,10.518
2,2.8458,2.1062,2,0,3,85.748,337.95,340.8,66.547,-2.8458
2,14.019,1.9061,1,2,9,74.575,90.25,76.231,1.6563,14.019
2,21.962,2.3067,2,2,12,96.163,18.031,356.07,259.91,-21.962
2,4.8903,2.106,2,0,3,34.422,290.47,295.36,260.94,-4.8903
2,11.86,2.1062,1,2,6,360,1.6563,13.517,90.25,-11.86
2,6.302,2.6077,3,2,4,82.292,154.7,148.4,66.109,6.302
2,0.63055,1.6046,1,0,1,89.224,153.3,152.67,241.89,0.63055
2,18.733,2.5073,4,0,11,166.39,28.313,47.045,240.66,-18.733
2,18.428,1.8051,2,0,12,99.697,18.031,359.6,259.91,-18.428
2,6.8373,2.8079,4,2,4,124.96,259.52,252.68,17.641,6.8373
2,4.4187,2.0058,1,2,3,89.8,120.17,115.75,25.953,4.4187
2,1.5921,3.2096,1,2,2,122.16,182.53,180.94,58.781,1.5921
2,2.8992,2.2062,4,0,3,61.962,149.28,146.38,208.34,2.8992
2,2.4111,3.109,2,2,10,121.34,66.891,69.302,190.64,-2.4111
2,12.371,3.4109,2,2,11,140.91,124.42,136.79,277.7,-12.371
2,14.75,2.7077,3,2,11,162.44,6.7188,351.97,189.53,-14.75
2,3.7695,2.3067,3,0,7,121.89,347.48,351.25,229.36,-3.7695
2,15.756,2.307,1,0,2,107.99,182.53,166.77,58.781,15.756
2,15.874,2.0057,3,2,7,134,347.48,3.3582,229.36,15.874
2,1.8739,1.5046,1,0,9,86.72,90.25,88.376,1.6563,1.8739
2,14.137,2.0058,4,2,9,360,93.141,79.004,122.67,14.137
2,0.13614,3.1092,2,2,4,153.42,277.7,277.84,124.42,-0.13614
2,9.4219,2.2063,4,0,9,360,93.141,83.719,122.67,9.4219
2,8.8573,2.4069,2,2,8,109.27,259.91,268.76,18.031,-8.8573
2,5.2132,3.1089,2,2,10,360,357,2.2132,26.531,5.2132
2,5.7602,1.5043,2,0,4,159.04,277.7,283.46,124.42,-5.7602
2,47.679,3.0086,3,2,6,135.13,313.44,265.76,130.63,47.679
2,30.712,2.7079,4,2,5,28.35,208.34,177.63,149.28,30.712
2,2.8714,2.3065,3,2,1,85.722,66.109,68.981,154.7,-2.8714
2,11.558,2.8081,1,2,5,159.21,331.23,319.68,118.89,11.558
2,6.7205,2.7077,1,0,8,360,175.13,168.4,263.72,6.7205
2,9.8336,2.2065,2,0,9,49.229,39.844,30.01,340.78,9.8336
2,35.921,3.6104,3,0,5,146.89,189.53,153.61,6.7188,35.921
2,24.433,1.5043,4,2,10,5.0983,122.67,98.239,93.141,24.433
2,6.1131,1.6047,2,2,2,23.418,260.94,267.05,290.47,-6.1131
2,21.34,2.3066,1,0,5,126.32,331.23,352.57,118.89,-21.34
2,11.623,2.3067,1,2,2,136.03,320.31,331.94,107.97,-11.623
2,3.1734,3.2094,2,0,6,91.767,66.547,69.72,337.95,-3.1734
2,1.317,2.106,4,0,1,28.214,76.703,78.02,106.23,-1.317
2,7.9757,2.5074,1,0,7,139.68,107.97,99.993,320.31,7.9757
2,NaN,NaN,3,2,5,NaN,189.53,NaN,6.7188,NaN
2,48.881,2.1061,4,0,10,360,122.67,73.791,93.141,48.881
2,10.844,1.6046,1,0,10,136.81,118.89,108.05,331.23,10.844
2,8.0635,2.0056,4,2,2,72.751,307.53,315.59,242.84,-8.0635
2,6.8539,2.006,1,2,10,116.9,58.781,65.635,182.53,-6.8539
2,1.676,2.6074,3,2,3,175.51,222.95,224.63,40.141,-1.676
2,17.745,2.7079,3,0,10,76.808,19.266,37.011,320.2,-17.745
2,14.353,3.1091,1,2,11,102.95,263.72,278.07,175.13,-14.353
2,2.2633,2.4069,2,0,1,115.86,35.109,37.373,153.23,-2.2633
2,2.1534,2.7077,2,0,8,115.97,259.91,262.06,18.031,-2.1534
2,78.375,2.5073,4,0,8,163.5,17.641,96.016,259.52,-78.375
2,2.7249,3.6105,1,2,11,121.03,147.09,149.82,270.84,-2.7249
2,0.36734,2.8082,1,2,10,148.02,118.89,119.26,331.23,-0.36734
2,12.045,3.3094,1,0,11,100.64,263.72,275.76,175.13,-12.045
2,4.5815,2.3066,1,2,3,128.33,270.84,275.43,147.09,-4.5815
2,26.283,3.51,2,0,5,91.842,153.23,126.95,35.109,26.283
2,8.6738,1.8051,3,2,2,115.08,153.94,145.26,30.188,8.6738
3,92.713,3.0131,4,0,4,25.412,259.52,352.23,17.641,-92.713
3,57.826,2.8083,2,0,10,87.357,357,299.17,26.531,57.826
3,152.11,2.307,4,0,2,360,307.53,155.42,242.84,152.11
3,113.4,1.6049,2,0,7,172.46,340.78,227.39,39.844,113.4
3,23.612,2.5075,3,0,8,35.451,320.2,343.81,19.266,-23.612
3,3.0196,1.705,2,2,2,126.77,190.64,193.66,66.891,-3.0196
3,61.722,2.6105,1,0,4,150.32,241.89,303.61,153.3,-61.722
3,11.218,1.3038,2,0,2,134.97,190.64,201.86,66.891,-11.218
3,5.2491,2.0059,2,2,9,64.312,39.844,45.093,340.78,-5.2491
3,111.8,2.1062,4,0,11,6.3272,240.02,128.22,121.89,111.8
3,10.495,1.7051,3,0,11,83.724,99.5,110,193.72,-10.495
3,30.079,2.5074,4,2,10,176.64,145.48,115.4,298.77,30.079
3,62.69,3.7109,4,2,7,360,121.89,184.58,240.02,-62.69
3,27.822,2.407,4,0,6,119.83,240.66,268.48,28.313,-27.822
3,11.385,2.9093,2,2,6,99.978,66.547,77.931,337.95,-11.385
3,9.2862,2.1062,1,0,3,133.04,270.84,280.13,147.09,-9.2862
3,179.75,1.6051,4,0,5,121.19,208.34,28.095,149.28,179.75
3,NaN,NaN,4,2,8,NaN,17.641,NaN,259.52,NaN
3,29.172,2.7081,2,2,5,88.953,153.23,124.06,35.109,29.172
3,4.657,2.1062,2,2,3,83.937,337.95,342.61,66.547,-4.657
3,NaN,NaN,3,0,10,NaN,30.188,NaN,153.94,NaN
3,5.5581,1.9057,3,0,2,99.777,193.72,199.28,99.5,-5.5581
3,139.41,1.7051,3,0,12,37.775,130.63,351.21,313.44,-139.41
3,4.9737,2.9085,2,0,2,34.505,260.94,255.96,290.47,4.9737
3,5.5111,2.8084,3,2,3,112.61,229.36,234.87,347.48,-5.5111
3,4.3842,1.8053,3,0,1,92.978,66.109,61.725,154.7,4.3842
3,66.71,1.8056,2,0,11,37.179,26.531,319.82,357,-66.71
3,1.5188,1.2035,1,0,3,92.7,120.17,118.65,25.953,1.5188
3,9.4058,1.8055,3,0,11,173.41,6.7188,16.125,189.53,-9.4058
3,45.909,1.9057,3,0,9,131.28,40.141,354.23,222.95,-45.909
3,3.3205,2.7079,2,2,3,32.852,290.47,293.79,260.94,-3.3205
3,34.405,2.4071,1,0,10,158.15,58.781,24.376,182.53,34.405
3,16.16,2.1064,1,2,4,104.75,241.89,258.05,153.3,-16.16
3,5.2922,1.8054,1,2,8,360,175.13,180.42,263.72,-5.2922
3,1.2219,1.9056,4,2,2,28.309,106.23,105.01,76.703,1.2219
3,7.3192,2.2064,3,2,9,169.87,40.141,32.821,222.95,7.3192
3,42.989,2.407,3,0,4,131.58,154.7,197.69,66.109,-42.989
3,5.0143,1.3038,4,2,1,34.546,76.703,71.689,106.23,5.0143
3,19.777,2.1062,1,0,11,103.97,147.09,166.87,270.84,-19.777
3,3.4781,2.3066,3,2,2,90.741,193.72,190.24,99.5,3.4781
3,23.511,2.2066,1,0,12,117.73,25.953,2.4424,120.17,23.511
3,3.6079,3.1092,2,0,11,149.67,124.42,128.03,277.7,-3.6079
3,34.568,1.9056,2,0,10,89.182,66.891,101.46,190.64,-34.568
3,1.7441,2.8083,3,2,10,60.807,19.266,21.01,320.2,-1.7441
3,10.082,2.5073,1,2,7,157.74,107.97,118.05,320.31,-10.082
3,9.0822,2.407,4,0,12,73.77,242.84,233.76,307.53,9.0822
3,24.953,2.1062,1,2,12,119.17,25.953,1.0001,120.17,24.953
3,8.4405,3.2097,2,2,7,50.622,340.78,349.22,39.844,-8.4405
3,0.87276,3.3095,4,2,3,154.15,298.77,299.64,145.48,-0.87276
3,14.374,1.4041,2,2,1,132.5,35.109,20.735,153.23,14.374
3,6.0955,2.5073,3,0,3,171.09,222.95,229.05,40.141,-6.0955
3,17.045,2.407,1,0,2,130.61,320.31,337.36,107.97,-17.045
3,3.4327,2.5074,3,0,3,114.69,229.36,232.79,347.48,-3.4327
3,5.6178,2.3067,1,0,6,94.212,1.6563,356.04,90.25,-5.6178
3,28.711,2.0058,4,0,7,360,121.89,93.18,240.02,28.711
3,5.0435,2.4073,4,2,6,142.61,240.66,245.7,28.313,-5.0435
3,10.726,2.4072,4,2,11,158.38,28.313,39.038,240.66,-10.726
3,124.02,1.3041,4,2,11,360,240.02,115.99,121.89,124.02
3,0.72328,2.4071,4,0,2,28.808,106.23,105.51,76.703,0.72328
3,91.885,1.3038,4,0,10,114.83,145.48,53.599,298.77,91.885
3,2.6979,2.0059,2,2,11,26.833,26.531,23.833,357,2.6979
3,0.4006,1.6046,1,2,1,88.193,153.3,153.7,241.89,-0.4006
3,14.166,1.8053,3,2,11,80.053,99.5,113.67,193.72,-14.166
3,2.6603,1.9055,4,2,3,61.723,149.28,146.62,208.34,2.6603
3,2.0479,2.5074,4,0,3,155.33,298.77,300.81,145.48,-2.0479
3,22.123,2.5074,4,2,12,86.811,242.84,220.72,307.53,22.123
3,20.121,2.3066,3,2,10,143.87,30.188,10.067,153.94,20.121
3,74.684,2.3067,3,0,6,360,313.44,28.122,130.63,74.684
3,17.095,2.1062,3,2,12,160.09,130.63,113.53,313.44,17.095
3,6.9874,1.4041,3,0,2,130.74,153.94,160.92,30.188,-6.9874
3,14.132,3.1092,3,2,8,73.195,320.2,306.07,19.266,14.132
3,5.1376,1.7051,2,0,3,83.456,337.95,343.09,66.547,-5.1376
3,6.1316,2.5078,1,2,9,94.725,90.25,96.382,1.6563,-6.1316
3,23.187,3.0088,2,2,12,94.938,18.031,354.84,259.91,-23.187
3,0.051407,1.705,2,0,3,29.583,290.47,290.52,260.94,-0.051407
3,2.7061,2.5073,1,2,6,91.3,1.6563,358.95,90.25,-2.7061
3,17.149,2.6077,3,2,4,105.74,154.7,171.85,66.109,-17.149
3,130.92,1.8053,1,0,1,42.325,153.3,284.22,241.89,-130.92
3,2.1094,3.009,4,0,11,149.77,28.313,30.422,240.66,-2.1094
3,16.42,2.0058,2,0,12,101.71,18.031,1.6115,259.91,16.42
3,29.178,2.2063,4,2,4,147.3,259.52,230.34,17.641,29.178
3,0.42224,1.4043,1,2,3,94.641,120.17,120.59,25.953,-0.42224
3,3.9372,2.5074,1,2,2,127.69,182.53,186.47,58.781,-3.9372
3,2.0899,1.8053,4,0,3,61.152,149.28,147.19,208.34,2.0899
3,24.245,3.0089,2,2,10,99.505,66.891,91.136,190.64,-24.245
3,6.7991,1.9055,2,2,11,146.48,124.42,131.22,277.7,-6.7991
3,4.9366,1.5045,3,2,11,177.88,6.7188,11.655,189.53,-4.9366
3,78.029,1.9055,3,0,7,163.85,347.48,65.513,229.36,78.029
3,2.9578,2.5074,1,0,2,120.79,182.53,179.57,58.781,2.9578
3,3.9547,2.9086,3,2,7,122.08,347.48,351.44,229.36,-3.9547
3,6.2766,1.8054,1,0,9,94.87,90.25,96.527,1.6563,-6.2766
3,13.382,2.5071,4,2,9,360,93.141,106.52,122.67,-13.382
3,68.877,2.3068,2,2,4,137.84,277.7,346.58,124.42,-68.877
3,7.4204,2.0057,4,0,9,360,93.141,100.56,122.67,-7.4204
3,3.4825,1.7051,2,2,8,114.64,259.91,263.39,18.031,-3.4825
3,8.1944,2.6076,2,2,10,360,357,5.1944,26.531,8.1944
3,30.541,1.8053,2,0,4,176.18,277.7,308.24,124.42,-30.541
3,23.019,2.0058,3,2,6,159.79,313.44,290.42,130.63,23.019
3,68.763,2.5074,4,2,5,9.7,208.34,139.58,149.28,68.763
3,1.564,2.0058,3,2,1,87.03,66.109,67.673,154.7,-1.564
3,8.1328,1.8056,1,2,5,155.79,331.23,323.1,118.89,8.1328
3,NaN,NaN,1,0,8,NaN,175.13,NaN,263.72,NaN
3,1.2777,1.705,2,0,9,60.34,39.844,41.121,340.78,-1.2777
3,1.5097,1.3037,3,0,5,175.68,189.53,191.04,6.7188,-1.5097
3,16.782,2.1065,4,2,10,12.75,122.67,105.89,93.141,16.782
3,0.21751,2.0058,2,2,2,29.314,260.94,261.16,290.47,-0.21751
3,12.463,1.7049,1,0,5,160.12,331.23,318.77,118.89,12.463
3,15.135,2.1063,1,2,2,132.52,320.31,335.45,107.97,-15.135
3,1.4436,2.4069,2,0,6,87.15,66.547,65.103,337.95,1.4436
